Mod:Item:MetaData, Localized Name
mysticalagriculture:nether_inferium_ore, §eNether Inferium Ore
mysticalagriculture:end_inferium_ore, §eEnd Inferium Ore
mysticalagriculture:growth_accelerator, §eGrowth Accelerator
mysticalagriculture:mystical_machine_frame, Mystical Machine Frame
mysticalagriculture:glowstone_lamp, Glowstone Lamp
mysticalagriculture:seed_reprocessor, Seed Reprocessor
mysticalagriculture:inferium_reprocessor, §eInferium Seed Reprocessor
mysticalagriculture:prudentium_reprocessor, §aPrudentium Seed Reprocessor
mysticalagriculture:intermedium_reprocessor, §6Intermedium Seed Reprocessor
mysticalagriculture:superium_reprocessor, §bSuperium Seed Reprocessor
mysticalagriculture:supremium_reprocessor, §cSupremium Seed Reprocessor
mysticalagriculture:ultimate_reprocessor, §8Ultimate Seed Reprocessor
mysticalagriculture:witherproof_block, Witherproof Block
mysticalagriculture:witherproof_glass, Witherproof Glass
mysticalagriculture:tinkering_table:0, Tinkering Table
mysticalagriculture:tinkering_table:1, Tinkering Table
mysticalagriculture:tinkering_table:2, Tinkering Table
mysticalagriculture:tinkering_table:3, Tinkering Table
mysticalagriculture:tinkering_table:4, Tinkering Table
mysticalagriculture:tier1_inferium_crop, Tier 1 Inferium Crop
mysticalagriculture:tier2_inferium_crop, Tier 2 Inferium Crop
mysticalagriculture:tier3_inferium_crop, Tier 3 Inferium Crop
mysticalagriculture:tier4_inferium_crop, Tier 4 Inferium Crop
mysticalagriculture:tier5_inferium_crop, Tier 5 Inferium Crop
mysticalagriculture:stone_crop, Stone Crop
mysticalagriculture:dirt_crop, Dirt Crop
mysticalagriculture:nature_crop, Nature Crop
mysticalagriculture:wood_crop, Wood Crop
mysticalagriculture:water_crop, Water Crop
mysticalagriculture:ice_crop, Ice Crop
mysticalagriculture:fire_crop, Fire Crop
mysticalagriculture:dye_crop, Dye Crop
mysticalagriculture:nether_crop, Nether Crop
mysticalagriculture:coal_crop, Coal Crop
mysticalagriculture:iron_crop, Iron Crop
mysticalagriculture:nether_quartz_crop, Nether Quartz Crop
mysticalagriculture:glowstone_crop, Glowstone Crop
mysticalagriculture:redstone_crop, Redstone Crop
mysticalagriculture:obsidian_crop, Obsidian Crop
mysticalagriculture:gold_crop, Gold Crop
mysticalagriculture:lapis_lazuli_crop, Lapis Lazuli Crop
mysticalagriculture:end_crop, End Crop
mysticalagriculture:experience_crop, Experience Crop
mysticalagriculture:diamond_crop, Diamond Crop
mysticalagriculture:emerald_crop, Emerald Crop
mysticalagriculture:zombie_crop, Zombie Crop
mysticalagriculture:pig_crop, Pig Crop
mysticalagriculture:chicken_crop, Chicken Crop
mysticalagriculture:cow_crop, Cow Crop
mysticalagriculture:sheep_crop, Sheep Crop
mysticalagriculture:slime_crop, Slime Crop
mysticalagriculture:skeleton_crop, Skeleton Crop
mysticalagriculture:creeper_crop, Creeper Crop
mysticalagriculture:spider_crop, Spider Crop
mysticalagriculture:rabbit_crop, Rabbit Crop
mysticalagriculture:guardian_crop, Guardian Crop
mysticalagriculture:blaze_crop, Blaze Crop
mysticalagriculture:ghast_crop, Ghast Crop
mysticalagriculture:enderman_crop, Enderman Crop
mysticalagriculture:wither_skeleton_crop, Wither Skeleton Crop
mysticalagriculture:silicon_crop, Silicon Crop
mysticalagriculture:copper_crop, Copper Crop
mysticalagriculture:tin_crop, Tin Crop
mysticalagriculture:bronze_crop, Bronze Crop
mysticalagriculture:steel_crop, Steel Crop
mysticalagriculture:aluminum_brass_crop, Aluminum Brass Crop
mysticalagriculture:knightslime_crop, Knightslime Crop
mysticalagriculture:ardite_crop, Ardite Crop
mysticalagriculture:cobalt_crop, Cobalt Crop
mysticalagriculture:manyullyn_crop, Manyullyn Crop
mysticalagriculture:osmium_crop, Osmium Crop
mysticalagriculture:glowstone_ingot_crop, Glowstone Ingot Crop
mysticalagriculture:refined_obsidian_crop, Refined Obsidian Crop
mysticalagriculture:sky_stone_crop, Sky Stone Crop
mysticalagriculture:certus_quartz_crop, Certus Quartz Crop
mysticalagriculture:fluix_crop, Fluix Crop
mysticalagriculture:miners_torch, Miner's Torch
mysticalagriculture:crafting:0, §eInferium Essence
mysticalagriculture:crafting:1, §aPrudentium Essence
mysticalagriculture:crafting:2, §6Intermedium Essence
mysticalagriculture:crafting:3, §bSuperium Essence
mysticalagriculture:crafting:4, §cSupremium Essence
mysticalagriculture:crafting:5, Prosperity Shard
mysticalagriculture:crafting:6, Nature Cluster
mysticalagriculture:crafting:7, Dye Cluster
mysticalagriculture:crafting:8, Nether Cluster
mysticalagriculture:crafting:9, End Cluster
mysticalagriculture:crafting:14, Blank Record
mysticalagriculture:crafting:15, Blank Skull
mysticalagriculture:crafting:16, Base Crafting Seed
mysticalagriculture:crafting:17, Tier 1 Crafting Seed
mysticalagriculture:crafting:18, Tier 2 Crafting Seed
mysticalagriculture:crafting:19, Tier 3 Crafting Seed
mysticalagriculture:crafting:20, Tier 4 Crafting Seed
mysticalagriculture:crafting:21, Tier 5 Crafting Seed
mysticalagriculture:crafting:22, Mystical Stick
mysticalagriculture:crafting:23, Mystical String
mysticalagriculture:crafting:24, Mystical Feather
mysticalagriculture:crafting:28, Soul Dust
mysticalagriculture:crafting:29, §dSoulium Dust
mysticalagriculture:crafting:32, Base Essence Ingot
mysticalagriculture:crafting:33, §eInferium Ingot
mysticalagriculture:crafting:34, §aPrudentium Ingot
mysticalagriculture:crafting:35, §6Intermedium Ingot
mysticalagriculture:crafting:36, §bSuperium Ingot
mysticalagriculture:crafting:37, §cSupremium Ingot
mysticalagriculture:crafting:38, §dSoulium Ingot
mysticalagriculture:crafting:39, Base Essence Nugget
mysticalagriculture:crafting:40, §eInferium Nugget
mysticalagriculture:crafting:41, §aPrudentium Nugget
mysticalagriculture:crafting:42, §6Intermedium Nugget
mysticalagriculture:crafting:43, §bSuperium Nugget
mysticalagriculture:crafting:44, §cSupremium Nugget
mysticalagriculture:crafting:45, §dSoulium Nugget
mysticalagriculture:crafting:48, Theoretical Infinite Water Source
mysticalagriculture:crafting:50, §eInferium Fertilization Core
mysticalagriculture:crafting:51, §aPrudentium Fertilization Core
mysticalagriculture:crafting:52, §6Intermedium Fertilization Core
mysticalagriculture:crafting:53, §bSuperium Fertilization Core
mysticalagriculture:crafting:54, §cSupremium Fertilization Core
mysticalagriculture:infusion_crystal, Infusion Crystal
mysticalagriculture:master_infusion_crystal, §cMaster Infusion Crystal
mysticalagriculture:core_remover, §cCore Remover
mysticalagriculture:fertilized_essence, §dFertilized Essence
mysticalagriculture:mystical_fertilizer, §dMystical Fertilizer
mysticalagriculture:inferium_apple, §eInferium Apple
mysticalagriculture:prudentium_apple, §aPrudentium Apple
mysticalagriculture:intermedium_apple, §6Intermedium Apple
mysticalagriculture:superium_apple, §bSuperium Apple
mysticalagriculture:supremium_apple, §cSupremium Apple
mysticalagriculture:coal:0, §eInferium Coal
mysticalagriculture:coal:1, §aPrudentium Coal
mysticalagriculture:coal:2, §6Intermedium Coal
mysticalagriculture:coal:3, §bSuperium Coal
mysticalagriculture:coal:4, §cSupremium Coal
mysticalagriculture:watering_can:0, §eInferium Watering Can
mysticalagriculture:watering_can:1, §aPrudentium Watering Can
mysticalagriculture:watering_can:2, §6Intermedium Watering Can
mysticalagriculture:watering_can:3, §bSuperium Watering Can
mysticalagriculture:watering_can:4, §cSupremium Watering Can
mysticalagriculture:soulium_dagger, §dSoulium Dagger
mysticalagriculture:xp_droplet, Experience Droplet
mysticalagriculture:chunk:0, Tier 1 Mob Chunk
mysticalagriculture:chunk:1, Tier 2 Mob Chunk
mysticalagriculture:chunk:2, Tier 3 Mob Chunk
mysticalagriculture:chunk:3, Tier 4 Mob Chunk
mysticalagriculture:chunk:4, Tier 5 Mob Chunk
mysticalagriculture:chunk:5, Experience Chunk
mysticalagriculture:chunk:6, Zombie Chunk
mysticalagriculture:chunk:7, Pig Chunk
mysticalagriculture:chunk:8, Chicken Chunk
mysticalagriculture:chunk:9, Cow Chunk
mysticalagriculture:chunk:10, Sheep Chunk
mysticalagriculture:chunk:11, Slime Chunk
mysticalagriculture:chunk:12, Skeleton Chunk
mysticalagriculture:chunk:13, Creeper Chunk
mysticalagriculture:chunk:14, Spider Chunk
mysticalagriculture:chunk:15, Rabbit Chunk
mysticalagriculture:chunk:16, Guardian Chunk
mysticalagriculture:chunk:17, Blaze Chunk
mysticalagriculture:chunk:18, Ghast Chunk
mysticalagriculture:chunk:19, Enderman Chunk
mysticalagriculture:chunk:20, Wither Skeleton Chunk
mysticalagriculture:stone_essence, Stone Essence
mysticalagriculture:dirt_essence, Dirt Essence
mysticalagriculture:nature_essence, Nature Essence
mysticalagriculture:wood_essence, Wood Essence
mysticalagriculture:water_essence, Water Essence
mysticalagriculture:ice_essence, Ice Essence
mysticalagriculture:fire_essence, Fire Essence
mysticalagriculture:dye_essence, Dye Essence
mysticalagriculture:nether_essence, Nether Essence
mysticalagriculture:coal_essence, Coal Essence
mysticalagriculture:iron_essence, Iron Essence
mysticalagriculture:nether_quartz_essence, Nether Quartz Essence
mysticalagriculture:glowstone_essence, Glowstone Essence
mysticalagriculture:redstone_essence, Redstone Essence
mysticalagriculture:obsidian_essence, Obsidian Essence
mysticalagriculture:gold_essence, Gold Essence
mysticalagriculture:lapis_lazuli_essence, Lapis Lazuli Essence
mysticalagriculture:end_essence, End Essence
mysticalagriculture:experience_essence, Experience Essence
mysticalagriculture:diamond_essence, Diamond Essence
mysticalagriculture:emerald_essence, Emerald Essence
mysticalagriculture:zombie_essence, Zombie Essence
mysticalagriculture:pig_essence, Pig Essence
mysticalagriculture:chicken_essence, Chicken Essence
mysticalagriculture:cow_essence, Cow Essence
mysticalagriculture:sheep_essence, Sheep Essence
mysticalagriculture:slime_essence, Slime Essence
mysticalagriculture:skeleton_essence, Skeleton Essence
mysticalagriculture:creeper_essence, Creeper Essence
mysticalagriculture:spider_essence, Spider Essence
mysticalagriculture:rabbit_essence, Rabbit Essence
mysticalagriculture:guardian_essence, Guardian Essence
mysticalagriculture:blaze_essence, Blaze Essence
mysticalagriculture:ghast_essence, Ghast Essence
mysticalagriculture:enderman_essence, Enderman Essence
mysticalagriculture:wither_skeleton_essence, Wither Skeleton Essence
mysticalagriculture:silicon_essence, Silicon Essence
mysticalagriculture:copper_essence, Copper Essence
mysticalagriculture:tin_essence, Tin Essence
mysticalagriculture:bronze_essence, Bronze Essence
mysticalagriculture:steel_essence, Steel Essence
mysticalagriculture:aluminum_brass_essence, Aluminum Brass Essence
mysticalagriculture:knightslime_essence, Knightslime Essence
mysticalagriculture:ardite_essence, Ardite Essence
mysticalagriculture:cobalt_essence, Cobalt Essence
mysticalagriculture:manyullyn_essence, Manyullyn Essence
mysticalagriculture:osmium_essence, Osmium Essence
mysticalagriculture:glowstone_ingot_essence, Glowstone Ingot Essence
mysticalagriculture:refined_obsidian_essence, Refined Obsidian Essence
mysticalagriculture:sky_stone_essence, Sky Stone Essence
mysticalagriculture:certus_quartz_essence, Certus Quartz Essence
mysticalagriculture:fluix_essence, Fluix Essence
mysticalagriculture:tier1_inferium_seeds, Inferium Seeds
mysticalagriculture:tier2_inferium_seeds, Inferium Seeds
mysticalagriculture:tier3_inferium_seeds, Inferium Seeds
mysticalagriculture:tier4_inferium_seeds, Inferium Seeds
mysticalagriculture:tier5_inferium_seeds, Inferium Seeds
mysticalagriculture:stone_seeds, Stone Seeds
mysticalagriculture:dirt_seeds, Dirt Seeds
mysticalagriculture:nature_seeds, Nature Seeds
mysticalagriculture:wood_seeds, Wood Seeds
mysticalagriculture:water_seeds, Water Seeds
mysticalagriculture:ice_seeds, Ice Seeds
mysticalagriculture:fire_seeds, Fire Seeds
mysticalagriculture:dye_seeds, Dye Seeds
mysticalagriculture:nether_seeds, Nether Seeds
mysticalagriculture:coal_seeds, Coal Seeds
mysticalagriculture:iron_seeds, Iron Seeds
mysticalagriculture:nether_quartz_seeds, Nether Quartz Seeds
mysticalagriculture:glowstone_seeds, Glowstone Seeds
mysticalagriculture:redstone_seeds, Redstone Seeds
mysticalagriculture:obsidian_seeds, Obsidian Seeds
mysticalagriculture:gold_seeds, Gold Seeds
mysticalagriculture:lapis_lazuli_seeds, Lapis Lazuli Seeds
mysticalagriculture:end_seeds, End Seeds
mysticalagriculture:experience_seeds, Experience Seeds
mysticalagriculture:diamond_seeds, Diamond Seeds
mysticalagriculture:emerald_seeds, Emerald Seeds
mysticalagriculture:zombie_seeds, Zombie Seeds
mysticalagriculture:pig_seeds, Pig Seeds
mysticalagriculture:chicken_seeds, Chicken Seeds
mysticalagriculture:cow_seeds, Cow Seeds
mysticalagriculture:sheep_seeds, Sheep Seeds
mysticalagriculture:slime_seeds, Slime Seeds
mysticalagriculture:skeleton_seeds, Skeleton Seeds
mysticalagriculture:creeper_seeds, Creeper Seeds
mysticalagriculture:spider_seeds, Spider Seeds
mysticalagriculture:rabbit_seeds, Rabbit Seeds
mysticalagriculture:guardian_seeds, Guardian Seeds
mysticalagriculture:blaze_seeds, Blaze Seeds
mysticalagriculture:ghast_seeds, Ghast Seeds
mysticalagriculture:enderman_seeds, Enderman Seeds
mysticalagriculture:wither_skeleton_seeds, Wither Skeleton Seeds
mysticalagriculture:silicon_seeds, Silicon Seeds
mysticalagriculture:copper_seeds, Copper Seeds
mysticalagriculture:tin_seeds, Tin Seeds
mysticalagriculture:bronze_seeds, Bronze Seeds
mysticalagriculture:steel_seeds, Steel Seeds
mysticalagriculture:aluminum_brass_seeds, Aluminum Brass Seeds
mysticalagriculture:knightslime_seeds, Knightslime Seeds
mysticalagriculture:ardite_seeds, Ardite Seeds
mysticalagriculture:cobalt_seeds, Cobalt Seeds
mysticalagriculture:manyullyn_seeds, Manyullyn Seeds
mysticalagriculture:osmium_seeds, Osmium Seeds
mysticalagriculture:glowstone_ingot_seeds, Glowstone Ingot Seeds
mysticalagriculture:refined_obsidian_seeds, Refined Obsidian Seeds
mysticalagriculture:sky_stone_seeds, Sky Stone Seeds
mysticalagriculture:certus_quartz_seeds, Certus Quartz Seeds
mysticalagriculture:fluix_seeds, Fluix Seeds
mysticalagriculture:gear:0, §eInferium Tool Core
mysticalagriculture:gear:1, §aPrudentium Tool Core
mysticalagriculture:gear:2, §6Intermedium Tool Core
mysticalagriculture:gear:3, §bSuperium Tool Core
mysticalagriculture:gear:4, §cSupremium Tool Core
mysticalagriculture:gear:5, §eInferium Armor Core
mysticalagriculture:gear:6, §aPrudentium Armor Core
mysticalagriculture:gear:7, §6Intermedium Armor Core
mysticalagriculture:gear:8, §bSuperium Armor Core
mysticalagriculture:gear:9, §cSupremium Armor Core
mysticalagriculture:gear:15, §eInferium Arrow Head
mysticalagriculture:gear:16, §aPrudentium Arrow Head
mysticalagriculture:gear:17, §6Intermedium Arrow Head
mysticalagriculture:gear:18, §bSuperium Arrow Head
mysticalagriculture:gear:19, §cSupremium Arrow Head
mysticalagriculture:charm:0, Blank Charm
mysticalagriculture:charm:1, Charm: Night Vision
mysticalagriculture:charm:2, Charm: Absorption
mysticalagriculture:charm:3, Charm: Wither Resistance
mysticalagriculture:charm:4, Charm: Antivenom
mysticalagriculture:charm:5, Charm: Fire Resistance
mysticalagriculture:charm:6, Charm: Resistance
mysticalagriculture:charm:7, Charm: Strength
mysticalagriculture:charm:8, Charm: Strength 2
mysticalagriculture:charm:9, Charm: Speed
mysticalagriculture:charm:10, Charm: Jump Boost
mysticalagriculture:charm:11, Charm: Miner's Vision
mysticalagriculture:charm:12, Charm: Rainbow
mysticalagriculture:charm:13, Charm: Quick Draw
mysticalagriculture:charm:14, Charm: Triple Shot
mysticalagriculture:charm:15, Charm: Mining AOE
mysticalagriculture:charm:16, Charm: Attack AOE
mysticalagriculture:charm:17, Charm: Tilling AOE
mysticalagriculture:charm:18, Charm: Shearing AOE
mysticalagriculture:charm:19, Charm: Reaping AOE
mysticalagriculture:charm:20, Charm: Scything AOE
mysticalagriculture:inferium_arrow, §eInferium Arrow
mysticalagriculture:prudentium_arrow, §aPrudentium Arrow
mysticalagriculture:intermedium_arrow, §6Intermedium Arrow
mysticalagriculture:superium_arrow, §bSuperium Arrow
mysticalagriculture:supremium_arrow, §cSupremium Arrow
mysticalagriculture:inferium_sword, §eInferium Sword
mysticalagriculture:inferium_pickaxe, §eInferium Pickaxe
mysticalagriculture:inferium_shovel, §eInferium Shovel
mysticalagriculture:inferium_axe, §eInferium Axe
mysticalagriculture:inferium_hoe, §eInferium Hoe
mysticalagriculture:inferium_shears, §eInferium Shears
mysticalagriculture:inferium_bow, §eInferium Bow
mysticalagriculture:inferium_sickle, §eInferium Sickle
mysticalagriculture:inferium_scythe, §eInferium Scythe
mysticalagriculture:inferium_fishing_rod, §eInferium Fishing Rod
mysticalagriculture:prudentium_sword, §aPrudentium Sword
mysticalagriculture:prudentium_pickaxe, §aPrudentium Pickaxe
mysticalagriculture:prudentium_shovel, §aPrudentium Shovel
mysticalagriculture:prudentium_axe, §aPrudentium Axe
mysticalagriculture:prudentium_hoe, §aPrudentium Hoe
mysticalagriculture:prudentium_shears, §aPrudentium Shears
mysticalagriculture:prudentium_bow, §aPrudentium Bow
mysticalagriculture:prudentium_sickle, §aPrudentium Sickle
mysticalagriculture:prudentium_scythe, §aPrudentium Scythe
mysticalagriculture:prudentium_fishing_rod, §aPrudentium Fishing Rod
mysticalagriculture:intermedium_sword, §6Intermedium Sword
mysticalagriculture:intermedium_pickaxe, §6Intermedium Pickaxe
mysticalagriculture:intermedium_shovel, §6Intermedium Shovel
mysticalagriculture:intermedium_axe, §6Intermedium Axe
mysticalagriculture:intermedium_hoe, §6Intermedium Hoe
mysticalagriculture:intermedium_shears, §6Intermedium Shears
mysticalagriculture:intermedium_bow, §6Intermedium Bow
mysticalagriculture:intermedium_sickle, §6Intermedium Sickle
mysticalagriculture:intermedium_scythe, §6Intermedium Scythe
mysticalagriculture:intermedium_fishing_rod, §6Intermedium Fishing Rod
mysticalagriculture:superium_sword, §bSuperium Sword
mysticalagriculture:superium_pickaxe, §bSuperium Pickaxe
mysticalagriculture:superium_shovel, §bSuperium Shovel
mysticalagriculture:superium_axe, §bSuperium Axe
mysticalagriculture:superium_hoe, §bSuperium Hoe
mysticalagriculture:superium_shears, §bSuperium Shears
mysticalagriculture:superium_bow, §bSuperium Bow
mysticalagriculture:superium_sickle, §bSuperium Sickle
mysticalagriculture:superium_scythe, §bSuperium Scythe
mysticalagriculture:superium_fishing_rod, §bSuperium Fishing Rod
mysticalagriculture:supremium_sword, §cSupremium Sword
